coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2017[Cu][dia]3[ASR]1,[<missing>].n1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Cu
2017[Cu][eea]3[ASR]2,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,0,0,1,0,0,Cu
2017[Cu][lvt]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c(C)c(C)c(c(c1C)C)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2017[Cu][nan]3[ASR]2,CC(C1=NN=C([N]1)C(C)C)C.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Cu
2017[Cu][sql]2[ASR]4,[<missing>].n1ccc(cc1)c1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Cu
2017[Eu][nan]2[ASR]1,O=C(c1ccc(c(c1)C(=O)[O-])C(=O)[O-])c1ccc(c(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,1,0,Eu
2017[Fe][nan]3[ASR]1,CN(c1c(F)c(F)c(c(c1F)F)C1=C2C=CC(=C(c3ccc(cc3)n3ccnc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)n1ccnc1)[N]4)c1c(F)c(F)c(c(c1F)F)N(C)C)C=C3)[N]2)C.[<missing>],0,0,4,0,8,9,0,2,2,0,0,Fe
2017[Fe][nan]3[ASR]2,Cl[<missing>].Cl[Fe]Cl.[Fe].[N]1[N]c2c([N]1)cc1c(c2)[N][N][N]1,0,0,0,0,3,0,0,0,0,0,0,Fe
2017[In][nan]3[ASR]5,[<missing>].[O-]C(=O)C=Cc1c(C)c(C=CC(=O)[O-])c(c(c1C)C=CC(=O)[O-])C.[OH],0,0,0,0,0,3,0,0,0,0,0,In
2017[In][pts]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C1=C(SC(=C2SC(=C(S2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])S1)c1ccc(cc1)C(=O)[O-],1,1,0,0,0,3,0,0,0,0,0,In
2017[In][pts]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,1,0,0,0,0,0,In
2017[In][sea]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-].[OH],0,0,4,0,0,2,0,0,0,0,0,In
2017[Ni][dia]3[ASR]1,[<missing>].[O-]C(=O)c1cccc2c1cccn2,0,0,1,0,0,0,0,0,0,0,0,Ni
2017[Sc][nan]3[ASR]1,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Sc
2017[Tb][nan]3[ASR]6,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,1,0,0,0,0,Tb
2017[V][nan]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2017[V][nan]3[ASR]4,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2017[Zn][ant]3[ASR]1,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][deh]3[ASR]1,[O-]C(=O)c1ccnc(c1)c1cc(cc(n1)c1nccc(c1)C(=O)[O-])c1ccccc1.[<missing>],0,0,3,0,0,0,0,0,0,0,0,Zn
2017[Zn][deh]3[ASR]3,Clc1ccc(cc1)c1cc(nc(c1)c1nccc(c1)C(=O)[O-])c1nccc(c1)C(=O)[O-].[<missing>],0,0,3,0,1,0,0,0,0,0,0,Zn
2017[Zn][dia]3[ASR]8,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])Cn1nc(nc1c1ccncc1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Zn
2017[Zn][esg]3[ASR]1,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccncc1)C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][nan]3[ASR]20,[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,6,0,0,0,0,0,0,Zn
2017[Zn][nan]3[ASR]27,[O-]C(=O)c1ccc(c(c1)c1cccnc1)C(=O)[O-].[<missing>][Zn],0,0,1,0,0,0,0,0,0,0,0,Zn
2017[Zn][nan]3[ASR]4,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc(c(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2017[Zn][sql]2[ASR]10,[<missing>].n1ccc(cc1)c1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][sql]2[ASR]19,[O-]C(=O)c1cccc(c1)c1ccncc1.[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2017[Zn][unc]3[ASR]1,CC(C(=O)[O-])NCc1ccncc1.[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2018[Ag][hcb]2[ASR]1,[<missing>].c1ccc2c(c1)nnn2Cc1ccc(cc1)Cn1nc2c(n1)cccc2,0,0,6,0,0,0,0,0,0,0,0,Ag
2018[Cd][dia]3[ASR]3,[<missing>].[O-]C(=O)c1cc(cc(c1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)O,1,1,0,0,0,0,0,0,2,0,4,Cd
2018[Cd][dia]3[ASR]5,[<missing>].[O-]C(=O)c1ccc(cc1)n1ccnc1C,0,0,2,0,0,0,0,0,0,0,0,Cd
2018[Cd][nuc]3[ASR]1,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2018[Cd][sod]3[ASR]2,[<missing>].c1ccc2c(c1)N=C[N]2,0,0,0,0,0,0,0,0,0,0,0,Cd
2018[Ce][nan]3[ASR]3,[<missing>].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O],1,1,0,0,4,0,0,0,0,0,0,Ce
2018[Co][nan]3[ASR]4,[<missing>].[O-]C(=O)[C]1C=C(C(=O)[O-])C(=O)[CH]C1=O,0,0,0,0,0,1,0,0,0,2,0,Co
2018[Co][nan]3[ASR]6,[<missing>].[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O],0,0,0,0,0,0,0,0,0,0,0,Co
2018[Co][nan]3[ASR]7,[<missing>].[O-]C(=O)[C]1C=C(C(=O)[O-])C(=O)[CH]C1=O,0,0,0,0,0,1,0,0,0,2,0,Co
2018[Co][nan]3[ASR]8,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2018[Cr][nan]2[ASR]1,[<missing>][Cr].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],0,0,0,0,6,0,0,0,0,0,0,Cr
2018[Cu][dia]3[ASR]3,Cc1nccn1Cc1ccc(cc1)Cn1ccnc1C.[<missing>],0,0,4,0,0,0,0,0,0,0,0,Cu
2018[Cu][eea]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)n1cncc1)C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Cu
2018[Cu][iab]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2018[Cu][kgm]2[ASR]1,COC(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,0,0,0,0,0,Cu
2018[Cu][nan]3[ASR]10,[<missing>].n1ccc(cc1)C1=NN=C([N]1)c1ncccn1,0,0,3,0,0,0,0,0,0,0,0,Cu
2018[Cu][nan]3[ASR]2,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][nan]3[ASR]5,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][nan]3[ASR]7,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][sra]3[ASR]1,[<missing>].n1ccn(c1)c1cc(cc(c1)C1=NN=N[N]1)n1ccnc1,0,0,4,0,0,0,0,0,0,0,0,Cu
2018[Dy][fcu]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Dy]62[O]2[Dy]71[O]4[Dy]14[O]3[Dy]35[O]6[Dy]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Dy
2018[Fe][nan]3[ASR]2,[<missing>]1OO1.[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2018[Fe][nan]3[ASR]3,[<missing>]1OO1.[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2018[Fe][nan]3[ASR]5,[<missing>]1OO1.[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2018[In][nan]2[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C1=Nc2c([N]1)c(ccc2c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2018[Mn][nan]3[ASR]4,[<missing>].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-],1,1,4,0,0,2,0,0,0,0,0,Mn
2018[Ni][fmz]3[ASR]2,[<missing>][O]([Ni])[Ni].[O-]C(=O)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])F,0,0,0,0,0,0,0,0,0,0,0,Ni
2018[Ni][sql]2[ASR]2,[<missing>].[O-]C(=O)c1cccc(c1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Ni
2018[Yb][fcu]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Yb]62[O]2[Yb]71[O]4[Yb]14[O]3[Yb]35[O]6[Yb]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Yb
2018[Zn][nan]3[ASR]11,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,3,0,0,Zn
2018[Zn][pcu]3[ASR]14,[O-]C(=O)c1ccc(o1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2018[Zr][pcu]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2018[Zr][pcu]3[ASR]2,[O-]C(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2018[Zr][pcu]3[ASR]5,[O-]C(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2019[Ag][sra]3[ASR]2,[<missing>].c1ccc(cn1)n1c(nnc1c1ccncc1)c1ccncc1,0,0,6,0,0,0,0,0,0,0,0,Ag
2019[Ag][sra]3[ASR]3,[<missing>].c1ccc(cn1)n1c(nnc1c1ccncc1)c1ccncc1,0,0,6,0,0,0,0,0,0,0,0,Ag
2019[Cd][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,0,0,3,0,0,0,0,0,0,0,0,Cd
2019[Co][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1,0,0,1,0,0,1,0,0,0,0,0,Co
2019[Co][dia]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Co
2019[Co][nan]3[ASR]13,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2019[Co][nan]3[ASR]14,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2019[Co][nan]3[ASR]15,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2019[Co][pcu]3[ASR]8,C1CN2CCN1CC2.[<missing>][Co].[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-],0,0,0,0,2,0,0,0,0,0,0,Co
2019[Cu][nan]3[ASR]2,Cc1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,0,0,0,0,0,Cu
2019[Cu][rtl]3[ASR]3,Fc1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,1,0,1,0,0,0,0,0,0,Cu
2019[Cu][sql]2[ASR]12,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)COc1c2c(c(c3c1C1c4c(C3c3c1cccc3)cccc4)OCc1ccc(cc1)C(=O)[O-])C1c3c(C2c2c1cccc2)cccc3,0,0,0,0,0,0,2,0,0,0,0,Cu
2019[Cu][tbo]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2019[Fe][ant]3[ASR]2,[<missing>][Fe].[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Fe
2019[In][bpq]3[ASR]5,[<missing>].[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,In
2019[Ni][dia]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Ni
2019[Ni][nan]3[ASR]1,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Ni
2019[Sm][gfy]3[ASR]1,[O-]C(=O)c1ccc(cc1)C=C1CCCC(=Cc2ccc(cc2)C(=O)[O-])C1=O.[<missing>],0,0,0,0,0,2,0,0,0,1,0,Sm
2019[V][bpq]3[ASR]3,[O-]C(=O)c1ccc(c(c1)C(F)(F)F)C(=O)[O-].[O].[<missing>],0,0,0,0,3,0,0,0,0,0,0,V
2019[Zn][dia]3[ASR]1,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2019[Zn][nan]3[ASR]21,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2019[Zn][nan]3[ASR]28,[O-]C(=O)c1ccc(cc1)N(n1cnnc1)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,3,0,0,0,0,0,2,0,0,Zn
2019[Zn][pcu]3[ASR]8,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2019[Zn][pts]3[ASR]2,[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2019[Zn][pts]3[ASR]3,[O-]C(=O)c1ccc2c(c1)ccc(n2)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2019[Zn][snz]3[ASR]1,[O-]C(=O)c1ccc(cc1)CNCc1ccc(cc1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2019[Zn][sql]2[ASR]2,[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2019[Zn][utp]3[ASR]1,[<missing>].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,6,0,0,0,0,0,3,0,0,Zn
2019[Zr][nan]3[ASR]2,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zr
2020[Ag][nbo]3[ASR]2,[<missing>][Ag].n1ccc(cc1)CN(Cc1ccncc1)Cc1ccc2c(c1)cccc2,0,0,2,0,0,0,0,0,0,0,0,Ag
2020[Cd][sod]3[ASR]1,CC(=N[N]C(=O)c1ccncc1)C(=N[N]C(=O)c1ccncc1)C.[<missing>],0,0,2,0,0,0,0,0,0,0,2,Cd
2020[Co][fes]2[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)[O-])C1=NN=N[N]1)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,Co
2020[Co][nan]3[ASR]24,N1=Nc2c(=N1)cc1c(=NN=N1)c2.[<missing>].[O],0,0,0,0,0,0,0,0,0,0,0,Co
2020[Co][nan]3[ASR]27,[<missing>].[O-]C(=O)c1ccc(cc1)c1c2ccc(cc2c(c2c1cc(cc2)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2020[Co][rtl]3[ASR]1,[<missing>].[O-]C(=O)c1cc(c2ccncc2)c(c(c1)c1ccncc1)C,0,0,2,0,0,0,0,0,0,0,0,Co
2020[Co][sql]2[ASR]9,[<missing>][Co].[O-]C(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,1,0,0,0,0,0,Co
2020[Cu][kgm]2[ASR]3,[<missing>][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cu
2020[Cu][nan]2[ASR]1,I[<missing>]([Cu][Cu][Cu](I)I)I.[Cu][Cu](I)I.c1ccc(cn1)C#Cc1cc(C#Cc2cccnc2)cc(c1)C#Cc1cccnc1,0,0,3,3,6,0,0,0,0,0,0,Cu
2020[Cu][nan]2[ASR]10,COc1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1.I[<missing>][Cu]I,0,0,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]2[ASR]5,COc1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1.I[<missing>][Cu]I,0,0,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]2[ASR]6,COc1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1.I[<missing>][Cu]I,0,0,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]2[ASR]9,COc1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1.I[<missing>][Cu]I,0,0,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]3[ASR]5,[<missing>].[O-]C(=O)c1cc(cc(c1)c1ccncc1)c1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Cu
2020[Cu][nan]3[ASR]9,[<missing>].n1ccc(cc1)C#Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C#Cc1ccncc1)c1ccc(cc1)C#Cc1ccncc1)c1ccc(cc1)C#Cc1ccncc1,0,0,4,4,0,0,0,0,0,0,0,Cu
2020[Cu][nbo]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Cu
2020[Cu][nbo]3[ASR]4,[<missing>][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Cu
2020[Cu][pts]3[ASR]2,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])Oc1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,3,0,0,0,0,Cu
2020[Cu][pts]3[ASR]3,Nc1c(cc(cc1c1ccc(cc1)C(=O)[O-])Oc1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])N)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,1,0,2,0,0,Cu
2020[Cu][sql]2[ASR]1,Nc1cnccc1c1ccncc1.[<missing>],0,0,2,0,0,0,0,0,1,0,0,Cu
2020[Cu][sql]2[ASR]10,COc1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1.I[<missing>][Cu]I,0,0,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][sql]2[ASR]16,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],0,0,0,0,6,0,0,0,0,0,0,Cu
2020[Cu][sql]2[ASR]21,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],0,0,0,0,6,0,0,0,0,0,0,Cu
2020[Cu][sql]2[ASR]7,[<missing>].n1ccc(cc1)C#Cc1ccncc1,0,0,2,1,0,0,0,0,0,0,0,Cu
2020[Cu][tbo]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2020[Cu][tbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2020[Cu][tbo]3[ASR]6,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2020[Er][nan]3[ASR]2,[<missing>].[O-]C(=O)c1cc(ccc1[C]1NC(=CC(=C1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1,0,0,0,2,0,0,1,0,0,Er
2020[Eu][nan]3[ASR]4,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH2][<missing>]O[Eu][OH2],0,0,0,0,0,0,0,0,0,0,0,Eu
2020[Fe][hcb]2[ASR]2,[<missing>].[NH]c1cc2c(cc1[NH])c1cc([NH])c(cc1c1c2cc([NH])c(c1)[NH])[NH],0,0,0,0,0,0,0,0,0,0,0,Fe
2020[Ni][nbo]3[ASR]1,[<missing>][Ni].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Ni
2020[Tb][nan]3[ASR]3,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,3,0,0,Tb
2020[Zn][fes]2[ASR]2,[<missing>].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,0,0,6,0,0,0,0,0,0,0,0,Zn
2020[Zn][nan]3[ASR]56,[O-]C(=O)c1cc(cc(c1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,2,0,0,0,0,Zn
2020[Zn][nbo]3[ASR]3,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,2,0,0,0,0,0,0,0,0,Zn
2020[Zn][tbo]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2020[Zr][sod]3[ASR]1,[O-]C(=O)c1cc(C)c(c(c1)C)c1cccc(c1)c1c(C)cc(cc1C)C(=O)[O-].[O]12[<missing>]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2021[Ag][nan]2[ASR]1,[<missing>][Ag].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Ag
2021[Cd][flu]3[ASR]1,O=C(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,1,0,1,Cd
2021[Cd][nan]3[ASR]5,[<missing>].[O-]C(=O)c1ccc2c(c1)ccc(n2)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cd
2021[Co][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc2c(c1)[nH]cn2,0,0,2,0,0,0,0,0,0,0,0,Co
